Frame,Frame Time,ymin,ylow,yavg,yhigh,ymax,umin,ulow,uavg,uhigh,umax,vmin,vlow,vavg,vhigh,vmax,vdif,udif,ydif,satmin,satlow,satavg,sathigh,satmax,huemed,hueavg,tout,vrep,brng,vbitdepth,ubitdepth,ybitdepth,psnr mse v,psnr mse u,psnr mse y,psnr psnr v,psnr psnr u,psnr psnr y,psnr mse avg,psnr psnr avg
404,13.44678,4,132,317.373,616,922,422,492,503.658,512,552,456,500,508.308,514,545,3.3906,5.19108,12.1328,0,2,10.4291,21,93,74,87.8692,0.024054,0,0.015455,10,10,10,18.68065,51.29336,2489.563,47.48359,43.0969,26.23628,1262.275,29.18597
405,13.48015,4,132,317.359,616,937,422,492,503.516,512,529,478,500,508.259,514,558,3.34452,5.1692,11.7619,0,2,10.644,22,94,74,88.3061,0.02416,0,0.015503,10,10,10,19.7255,51.64329,3667.01,47.24723,43.06738,24.55439,1851.348,27.52263
406,13.51351,4,133,317.605,617,932,424,492,503.402,512,544,480,500,508.141,514,550,3.35036,5.11149,11.4469,0,2,10.7316,22,92,72,86.7171,0.024354,0,0.015475,10,10,10,19.7757,51.49942,3660.254,47.2362,43.07949,24.5624,1847.946,27.53062
407,13.54688,4,133,318.482,619,942,421,492,503.21,512,534,476,500,508.034,514,547,3.48054,5.32964,10.1709,0,2,11.033,23,96,74,87.3483,0.025566,0,0.015484,10,10,10,20.45534,56.11021,3746.802,47.08945,42.70709,24.46091,1892.542,27.42706
408,13.58025,4,133,317.792,617,941,422,492,503.145,512,546,479,500,508.192,514,548,3.41877,5.28176,11.2065,0,2,10.964,22,94,74,85.9309,0.024597,0,0.015466,10,10,10,19.33234,52.98181,3320.092,47.33467,42.95625,24.98601,1678.125,27.94927
409,13.61361,4,133,316.123,614,933,423,492,503.279,512,545,478,500,508.274,514,547,3.37423,5.23831,13.8824,0,2,10.833,22,92,74,87.7056,0.024428,0,0.015449,10,10,10,19.79609,50.84483,2694.6,47.23172,43.13504,25.89257,1364.96,28.84631
410,13.64698,4,132,315.703,612,929,422,492,503.102,512,526,479,500,508.278,514,548,3.36433,5.21076,13.9926,0,2,10.9648,22,93,74,87.2388,0.021365,0,0.015441,10,10,10,19.67469,52.57852,3967.284,47.25843,42.98943,24.21258,2001.705,27.18351
411,13.68035,4,132,316.496,615,922,420,491,502.968,512,532,480,500,508.336,514,546,3.38206,5.25747,13.9045,0,2,11.0328,22,95,75,87.071,0.022742,0,0.015458,10,10,10,19.5671,52.78617,3717.809,47.28225,42.97231,24.49464,1876.993,27.46289
412,13.71371,4,132,316.987,617,931,421,492,503.013,512,571,473,500,508.379,514,547,3.44483,5.3498,11.6788,0,2,10.9537,22,94,75,87.078,0.024346,0,0.015506,10,10,10,18.84404,53.88284,3134.163,47.44577,42.88301,25.2363,1585.263,28.1965
413,13.74708,4,133,315.083,613,925,422,491,503.089,512,546,478,500,508.347,514,547,3.36511,5.27298,13.8774,0,2,10.9086,22,94,74,87.503,0.024108,0,0.015572,10,10,10,19.06385,52.59652,3391.372,47.39541,42.98794,24.89376,1713.601,27.85842
414,13.78045,4,132,314.562,613,925,421,492,503.304,512,528,478,500,508.391,514,548,3.35178,5.22933,11.6109,0,2,10.7372,22,94,75,88.2376,0.0237,0,0.015541,10,10,10,19.03376,52.00545,3300.742,47.40227,43.03703,25.0114,1668.131,27.97521
415,13.81381,4,132,314.612,613,935,424,492,503.189,512,532,478,500,508.303,514,547,3.39305,5.25712,12.0362,0,2,10.8892,22,92,75,89.1554,0.02278,0,0.015532,10,10,10,19.55323,52.28792,3786.534,47.28533,43.0135,24.41509,1911.228,27.38439
416,13.84718,4,132,314.561,613,921,422,492,503.214,512,571,478,500,508.082,514,546,3.36019,5.24017,13.8546,0,2,10.8843,22,92,73,86.516,0.020765,0,0.015541,10,10,10,18.99116,51.43012,3773.903,47.412,43.08534,24.42961,1904.557,27.39957
417,13.88055,4,132,313.969,613,931,425,492,503.005,512,528,456,500,508.26,514,546,3.37904,5.31081,12.7128,0,2,10.9992,22,92,74,86.4495,0.021859,0,0.015558,10,10,10,19.83197,51.89835,2176.778,47.22385,43.04598,26.81937,1106.322,29.7587
418,13.91391,4,132,312.86,610,933,420,492,503.088,512,529,480,500,508.459,514,546,3.33654,5.25884,16.6783,0,2,10.7838,22,95,74,86.4163,0.023597,0,0.015529,10,10,10,18.62508,51.45103,2654.159,47.49653,43.08357,25.95824,1344.599,28.91159
419,13.94728,4,132,311.818,607,931,422,491,503.002,512,541,469,500,508.363,514,547,3.36662,5.29254,16.2339,0,2,10.9764,23,94,75,87.9879,0.023651,0,0.015595,10,10,10,19.35017,52.53215,3251.977,47.33067,42.99326,25.07604,1643.959,28.0386
420,13.98065,4,131,312.739,611,931,425,492,503.239,512,533,478,500,508.453,514,541,3.3555,5.3111,10.9419,0,2,10.7029,22,92,75,88.4513,0.023077,0,0.015584,10,10,10,18.25561,52.48033,3684.667,47.58355,42.99755,24.53353,1860.017,27.50234
421,14.01401,4,131,313.498,612,918,425,492,503.08,512,529,476,500,508.472,514,544,3.33362,5.21161,10.6402,0,2,10.877,22,91,75,88.1757,0.023425,0,0.015555,10,10,10,19.07381,50.70216,3485.207,47.39314,43.14725,24.77523,1760.047,27.74227
422,14.04738,4,131,312.565,611,923,427,492,503.344,512,528,480,500,508.482,514,545,3.26833,5.21883,10.7878,0,2,10.6384,22,90,75,89.7468,0.024383,0,0.015529,10,10,10,19.25739,51.22268,2923.458,47.35154,43.10289,25.53854,1479.349,28.49681
423,14.08075,4,130,311.238,609,937,425,492,503.587,512,533,477,500,508.447,514,544,3.34886,5.22164,11.3418,0,2,10.4579,22,92,75,89.8301,0.024211,0,0.015578,10,10,10,18.97778,50.60709,2713.021,47.41506,43.1554,25.86298,1373.907,28.81794
424,14.11411,4,130,311.479,609,937,428,492,503.676,512,532,478,500,508.545,514,542,3.32318,5.238,11.4346,0,2,10.3474,22,88,75,89.8646,0.022451,0,0.015609,10,10,10,18.41943,50.68583,3903.561,47.54475,43.14865,24.2829,1969.057,27.25493
425,14.14748,4,131,312.186,609,934,424,492,503.648,512,533,478,500,508.204,514,544,3.36123,5.16703,13.3793,0,2,10.4672,22,91,73,86.9379,0.021553,0,0.015598,10,10,10,20.03436,50.47416,4173.514,47.17976,43.16682,23.9925,2104.384,26.96626
426,14.18085,4,131,311.066,608,939,424,492,503.541,512,533,474,500,508.49,514,545,3.34895,5.13964,15.0652,0,2,10.4037,22,93,75,88.2599,0.021202,0,0.015586,10,10,10,18.47178,50.40153,3950.158,47.53243,43.17308,24.23137,1992.297,27.20397
427,14.21421,4,130,311.699,611,928,422,492,503.336,512,599,478,500,508.262,514,545,3.37141,5.24032,11.1856,0,2,10.715,22,94,74,86.9416,0.023685,0,0.015609,10,10,10,19.14773,50.96094,3190.893,47.37634,43.12514,25.15839,1612.974,28.12124
428,14.24758,4,131,311.951,608,922,425,492,503.384,512,557,478,500,508.186,514,541,3.34982,5.17992,17.9252,0,2,10.6873,22,91,74,86.9853,0.019379,0,0.015609,10,10,10,17.82638,48.42428,1439.435,47.68688,43.34688,28.61559,736.2803,31.52708
429,14.28095,4,131,312.142,609,922,428,492,503.224,512,528,479,500,508.212,514,547,3.3426,5.18701,17.5454,0,2,10.8774,22,88,74,86.3785,0.021491,0,0.015612,10,10,10,19.6849,51.54502,3472.651,47.25618,43.07565,24.7909,1754.133,27.75689
430,14.31431,4,131,311.985,608,929,421,492,503.218,512,539,478,500,508.29,514,583,3.37035,5.25913,12.8188,0,2,10.8044,22,97,74,86.1722,0.02051,0,0.015601,10,10,10,19.14452,51.18612,3870.864,47.37707,43.10599,24.31943,1953.015,27.29046
431,14.34768,4,131,311.244,608,935,422,491,502.837,512,529,478,500,508.431,514,547,3.3548,5.28465,14.1762,0,2,11.095,23,94,75,87.2723,0.021588,0,0.015632,10,10,10,18.70118,52.88797,3817.616,47.47883,42.96394,24.37959,1926.705,27.34936
432,14.38105,4,131,311.325,609,933,423,491,502.817,512,529,476,500,508.222,514,545,3.36165,5.27986,12.2664,0,2,11.1868,23,94,74,84.9582,0.023568,0,0.015638,10,10,10,18.79144,52.58428,3397.44,47.45791,42.98895,24.88599,1716.564,27.85091
433,14.41441,4,130,310.476,606,924,430,492,502.946,512,534,478,500,508.483,514,599,3.3282,5.23478,16.8866,0,2,10.9931,22,87,75,87.6899,0.022791,0,0.015652,10,10,10,18.20612,48.81523,2007.373,47.59534,43.31196,27.17123,1020.442,30.10963
434,14.44778,4,130,310.715,607,929,428,491,503.113,512,528,476,500,508.662,514,544,3.33688,5.29227,12.7447,0,2,10.757,22,89,76,90.2677,0.021868,0,0.015581,10,10,10,18.43802,51.9834,3688.421,47.54037,43.03886,24.52911,1861.816,27.49815
435,14.48115,4,131,310.847,607,938,422,492,503.085,512,528,478,500,508.621,514,544,3.28721,5.22362,14.9992,0,2,10.7216,22,95,75,87.976,0.019182,0,0.015598,10,10,10,18.577,51.84105,4018.899,47.50776,43.05077,24.15644,2027.054,27.12886
436,14.51451,4,131,310.386,607,937,422,492,503.552,512,529,401,500,508.567,514,545,3.32837,5.15846,15.3256,0,2,10.4186,22,114,75,88.8978,0.023577,0,0.015586,10,10,10,19.50385,50.15953,3202.367,47.29631,43.19398,25.1428,1618.599,28.10612
437,14.54788,4,131,308.108,603,929,357,495,504.366,512,529,465,501,508.759,514,540,3.35125,5.18679,10.4171,0,2,9.68925,20,161,75,92.4595,0.024543,0,0.015604,10,10,10,18.31253,50.59588,3283.859,47.57003,43.15636,25.03367,1659.157,27.99864
438,14.58125,4,130,307.669,604,928,422,494,504.119,512,533,478,500,508.683,514,556,3.24896,4.994,11.495,0,2,9.87418,21,93,75,91.1778,0.023966,0,0.015629,10,10,10,17.78829,47.66148,3032.905,47.69617,43.41584,25.37892,1532.815,28.34262
439,14.61461,4,130,308.904,606,933,425,495,504.414,512,536,478,500,508.744,514,543,3.23685,4.97936,10.0669,0,2,9.69306,20,92,76,92.2748,0.023871,0,0.015626,10,10,10,17.70952,48.02665,2983.787,47.71544,43.38269,25.44984,1508.328,28.41256
440,14.64798,4,129,308.163,605,933,423,496,504.47,512,560,480,500,508.422,514,545,3.31397,5.04731,9.20185,0,2,9.72189,20,93,74,90.9722,0.02496,0,0.015675,10,10,10,18.2059,48.7516,3001.237,47.59539,43.31762,25.42451,1517.358,28.38663
441,14.68135,4,129,307.406,604,932,423,496,504.397,512,549,474,500,508.581,514,545,3.25917,4.95841,10.4005,0,2,9.70858,20,93,75,90.3163,0.024606,0,0.015652,10,10,10,19.22531,46.46088,2411.726,47.35878,43.52664,26.37423,1222.284,29.32579
442,14.71471,4,130,307.003,602,933,424,496,504.314,512,534,478,501,508.726,514,544,3.25873,4.98014,13.3764,0,2,9.63193,20,91,75,90.2103,0.024486,0,0.015649,10,10,10,18.19226,46.21525,3068.852,47.59864,43.54966,25.32775,1550.528,28.29272
443,14.74808,4,131,306.708,601,935,423,494,504.092,512,536,476,501,508.75,514,545,3.2548,4.97769,10.8439,0,2,9.81548,20,92,75,89.8267,0.024503,0,0.015644,10,10,10,18.23788,47.43101,3385.726,47.58777,43.43689,24.90099,1709.28,27.86938
444,14.78145,4,131,307.092,602,925,420,494,504.162,512,532,477,501,508.859,514,544,3.22995,4.94352,10.6433,0,2,9.81079,20,94,78,92.3166,0.024503,0,0.015655,10,10,10,18.23473,47.91844,3368.248,47.58852,43.39249,24.92347,1700.662,27.89133
445,14.81481,4,130,307.15,603,932,428,493,503.975,512,529,480,501,509.012,514,544,3.20632,4.94797,12.3733,0,2,9.8945,21,89,79,92.601,0.022188,0,0.015606,10,10,10,18.38489,47.85982,3669.95,47.5529,43.3978,24.55091,1851.536,27.52219
446,14.84818,4,130,307.572,603,919,428,493,503.981,512,534,476,502,509.089,514,545,3.23077,5.01429,12.6222,0,2,9.83233,21,88,78,92.672,0.02304,0,0.015632,10,10,10,18.4159,48.57235,3506.833,47.54558,43.33362,24.74836,1770.164,27.71738
447,14.88155,4,130,308.453,604,936,428,493,503.903,512,527,471,502,509.084,514,542,3.23038,5.07306,10.9336,0,2,9.89082,21,89,78,91.9125,0.0244,0,0.015649,10,10,10,17.39377,46.98143,2623.075,47.79358,43.47825,26.00941,1327.631,28.96674
448,14.91491,4,130,308.217,604,932,424,495,504.455,512,547,478,502,509.001,514,550,3.26207,5.11661,11.6876,0,2,9.52773,20,92,78,94.1269,0.024343,0,0.015609,10,10,10,17.35196,46.96662,3313.362,47.80403,43.47962,24.99482,1672.761,27.96318
449,14.94828,4,131,309.426,606,935,423,496,504.418,512,536,478,500,508.536,514,542,3.2915,4.93439,9.42017,0,2,9.74934,20,93,75,91.3091,0.023997,0,0.015601,10,10,10,18.97518,47.09098,3662.716,47.41565,43.46814,24.55948,1847.874,27.53079
450,14.98165,4,131,308.371,604,944,422,496,504.448,512,528,478,500,508.484,514,567,3.27245,4.989,10.1534,0,2,9.7362,20,95,75,91.4488,0.023654,0,0.015644,10,10,10,18.90017,46.41366,3573.06,47.43285,43.53106,24.66711,1802.858,27.6379
451,15.01502,4,131,308.065,603,944,423,496,504.441,512,529,478,500,508.36,514,543,3.27807,4.96295,11.1634,0,2,9.82645,20,94,74,91.1455,0.023551,0,0.015609,10,10,10,18.55278,46.67715,3433.499,47.51342,43.50647,24.84014,1733.057,27.80939
452,15.04838,4,130,307.859,603,928,423,496,504.349,512,552,477,500,508.298,514,569,3.29634,4.88812,10.2763,0,2,9.90301,21,94,73,88.7588,0.025314,0,0.015666,10,10,10,18.6928,46.58233,2504.907,47.48077,43.5153,26.2096,1268.772,29.16368
453,15.08175,4,130,308.159,604,925,424,496,504.217,512,549,473,500,508.493,514,541,3.25384,4.92361,9.86295,0,2,9.92341,20,92,75,89.9701,0.024817,0,0.015638,10,10,10,18.71461,47.99384,3237.675,47.4757,43.38566,25.09518,1635.515,28.06097
454,15.11512,4,131,309.461,607,941,422,492,503.648,512,573,480,500,508.558,514,542,3.2935,5.12841,10.2565,0,2,10.3632,21,94,75,89.2593,0.02464,0,0.015575,10,10,10,19.49659,50.75484,3590.642,47.29792,43.14274,24.64579,1812.884,27.61381
455,15.14848,4,131,309.958,607,947,422,493,503.83,512,529,478,500,508.432,514,548,3.34689,5.1147,9.57612,0,2,10.2059,21,94,74,87.9906,0.024729,0,0.015535,10,10,10,18.79568,49.93008,3670.397,47.45693,43.21389,24.55038,1852.38,27.52021
456,15.18185,4,131,308.643,606,926,422,494,503.977,512,534,480,500,508.649,514,545,3.3281,4.99822,9.6704,0,2,10.0894,21,93,75,89.9555,0.024626,0,0.015598,10,10,10,18.63071,50.03523,3325.26,47.49522,43.20475,24.97926,1679.796,27.94495
457,15.21522,4,130,307.54,605,923,428,495,504.234,512,533,478,501,508.74,514,544,3.25781,4.99807,9.9921,0,2,9.79199,20,89,75,91.3922,0.024245,0,0.015601,10,10,10,18.1567,47.35665,3212.438,47.60714,43.4437,25.12916,1622.598,28.0954
458,15.24858,4,130,306.632,603,917,423,496,504.741,512,552,477,500,508.664,514,544,3.27627,5.03225,9.7732,0,2,9.40401,20,93,75,92.6823,0.024763,0,0.015618,10,10,10,18.24315,46.32174,3190.684,47.58651,43.53967,25.15867,1611.483,28.12525
459,15.28195,4,130,306.569,604,933,425,496,504.947,512,534,478,500,508.658,514,546,3.24211,4.87014,9.82243,0,2,9.28925,20,92,75,94.0512,0.024543,0,0.015632,10,10,10,17.74275,44.74993,3371.211,47.7073,43.68959,24.91965,1701.229,27.88989
460,15.31532,4,130,307.374,604,929,422,496,504.887,512,534,478,501,508.714,514,548,3.25137,4.87968,10.8066,0,2,9.26313,20,94,75,92.9983,0.024651,0,0.015606,10,10,10,18.24402,44.52271,3623.392,47.58631,43.7117,24.60636,1827.388,27.57921
461,15.34868,4,130,306.618,603,936,422,496,504.721,512,536,478,500,508.483,514,546,3.28729,4.91437,9.82088,0,2,9.47686,20,94,74,91.7551,0.024771,0,0.015529,10,10,10,18.76171,46.91018,3667.762,47.46479,43.48484,24.5535,1850.299,27.52509
462,15.38205,4,130,306.243,602,941,422,496,504.608,512,533,480,500,508.417,514,545,3.30448,4.87118,11.2588,0,2,9.55633,20,93,74,89.5271,0.02504,0,0.015566,10,10,10,17.90576,45.38027,3348.611,47.66758,43.62884,24.94887,1690.127,27.91832
463,15.41542,4,129,306.54,604,924,423,496,504.567,512,536,480,500,508.349,514,544,3.32661,4.95222,11.0112,0,2,9.69416,20,93,74,89.8022,0.023668,0,0.015632,10,10,10,18.93242,46.84732,3523.329,47.42545,43.49067,24.72798,1778.109,27.69793
464,15.44878,4,129,305.536,601,913,428,496,504.761,512,553,478,500,508.37,514,544,3.30646,4.89738,12.9156,0,2,9.47402,20,89,72,89.721,0.022882,0,0.015658,10,10,10,18.26806,47.24377,3451.331,47.58059,43.45407,24.81765,1742.043,27.78692
465,15.48215,4,130,305.119,600,931,428,496,504.547,512,537,478,500,508.364,514,542,3.26833,4.89358,12.9955,0,2,9.68263,20,89,74,89.9739,0.023751,0,0.015609,10,10,10,18.40747,47.375,2030.832,47.54757,43.44202,27.12077,1031.862,30.0613
466,15.51552,4,130,305.609,601,935,420,496,504.413,512,532,478,500,508.469,514,570,3.26085,4.96322,15.3049,0,2,9.74393,20,95,75,90.066,0.02422,0,0.015624,10,10,10,18.0496,47.19342,3131.716,47.63284,43.4587,25.23969,1582.169,28.20499
467,15.54888,4,130,303.439,598,938,411,496,504.774,512,536,464,500,508.474,514,542,3.28874,4.95226,10.1996,0,2,9.41722,20,111,74,90.3938,0.022805,0,0.015615,10,10,10,19.32493,45.64935,3807.508,47.33633,43.60317,24.39111,1919.997,27.36451
468,15.58225,4,130,304.989,601,929,423,496,504.85,512,533,478,500,508.67,514,547,3.29568,4.91642,11.868,0,2,9.34083,20,92,75,93.2803,0.023463,0,0.015681,10,10,10,18.07578,46.9344,3610.029,47.62654,43.4826,24.62241,1821.267,27.59378
469,15.61562,4,129,306.029,603,940,425,496,505.044,512,546,476,500,508.319,514,543,3.31114,4.85437,9.72092,0,2,9.33108,20,92,73,92.0129,0.024517,0,0.015678,10,10,10,18.65912,44.95132,2924.549,47.4886,43.67009,25.53692,1478.177,28.50025
470,15.64898,4,129,304.218,599,915,425,497,505.264,512,537,479,500,508.25,514,541,3.25581,4.80719,12.8385,0,2,9.2143,19,92,74,92.2338,0.023771,0,0.015698,10,10,10,18.16353,45.36054,2056.417,47.60551,43.63073,27.0664,1044.089,30.01014
471,15.68235,4,130,303.55,598,927,422,497,505.329,512,528,423,500,508.339,514,542,3.28208,4.84166,12.1038,0,2,9.12606,20,114,74,93.3058,0.023928,0,0.015669,10,10,10,18.63582,42.01622,2864.086,47.49403,43.96335,25.62765,1447.206,28.59221
472,15.71572,4,129,304.915,601,930,383,497,505.178,512,528,479,500,508.268,514,538,3.31393,4.82139,12.2636,0,2,9.25818,20,129,73,92.3022,0.021868,0,0.015695,10,10,10,19.96256,46.08121,3800.505,47.19535,43.56228,24.3991,1916.764,27.37183
473,15.74908,4,130,305.515,602,935,423,496,504.902,512,529,476,500,508.269,514,565,3.34128,4.88729,13.2955,0,2,9.44951,20,93,74,90.1226,0.021225,0,0.015675,10,10,10,19.3804,45.62579,3994.59,47.32389,43.60541,24.18279,2013.547,27.1579
474,15.78245,4,130,303.989,599,929,422,496,505.038,512,543,478,500,508.181,514,538,3.32864,4.94238,14.7096,0,2,9.3634,20,94,71,90.1959,0.022034,0,0.015729,10,10,10,18.6372,46.22731,3698.501,47.49371,43.54853,24.51726,1865.467,27.48964
475,15.81582,4,129,304.606,601,926,423,496,504.861,512,612,477,500,508.24,514,541,3.30897,4.89139,12.0693,0,2,9.50711,20,100,72,89.8447,0.023654,0,0.015712,10,10,10,18.89071,44.92314,2962.548,47.43503,43.67281,25.48086,1497.227,28.44464
476,15.84918,4,130,304.128,597,911,425,497,505.104,512,534,478,500,508.207,514,542,3.29091,4.89148,17.6125,0,2,9.22607,19,92,71,89.7166,0.020682,0,0.015712,10,10,10,17.45355,43.17046,1519.536,47.77868,43.84565,28.3804,774.9238,31.30492
477,15.88255,4,130,304.126,597,937,428,496,504.854,512,538,461,500,508.078,514,538,3.27598,4.91656,13.7728,0,2,9.4938,20,89,71,88.0182,0.022497,0,0.015612,10,10,10,18.85129,46.40643,3238.882,47.4441,43.53173,25.09356,1635.755,28.06033
478,15.91592,4,130,304.429,599,928,407,496,504.936,512,533,443,500,508.269,514,540,3.3007,4.92086,10.1114,0,2,9.34055,20,125,71,88.7031,0.023671,0,0.015632,10,10,10,18.18073,45.66658,3009.43,47.6014,43.60153,25.41267,1520.677,28.37714
479,15.94928,4,130,304.136,599,935,424,497,505.252,512,588,480,500,508.568,514,540,3.19572,4.72804,10.004,0,2,9.04242,19,92,75,92.2909,0.024803,0,0.015624,10,10,10,17.50717,44.05896,2932.427,47.76535,43.75717,25.52524,1481.605,28.49019
480,15.98265,4,130,302.693,596,928,402,497,505.45,512,535,476,501,508.575,514,547,3.24547,4.78053,16.5131,0,2,8.81361,18,110,74,92.7275,0.024406,0,0.015578,10,10,10,17.71849,44.35661,2732.239,47.71325,43.72793,25.83233,1381.638,28.79357
481,16.01602,4,130,300.684,592,927,424,497,505.611,513,540,478,500,508.479,514,540,3.23615,4.81049,19.0588,0,2,8.78868,19,91,75,95.2103,0.021819,0,0.015704,10,10,10,18.04802,43.57966,1969.952,47.63322,43.80467,27.25296,1000.383,30.19585
482,16.04938,4,129,302.099,596,919,424,497,505.449,512,538,458,500,508.558,514,541,3.28448,4.78734,11.9122,0,2,8.84871,19,92,75,92.8489,0.021005,0,0.015649,10,10,10,18.77093,45.09172,3271.434,47.46265,43.65654,25.05013,1651.683,28.01825
483,16.08275,4,129,302.73,597,930,420,497,505.207,512,532,477,500,508.465,514,538,3.25612,4.72224,13.0683,0,2,9.05793,19,93,74,91.9481,0.021579,0,0.015678,10,10,10,18.82991,45.79062,3394.246,47.44903,43.58975,24.89008,1713.278,27.85923
484,16.11612,4,130,302.869,596,929,428,497,505.123,512,538,478,500,508.264,514,539,3.25302,4.74443,12.7456,0,2,9.16962,20,89,71,89.426,0.024023,0,0.015666,10,10,10,18.10518,43.56085,2443.723,47.61948,43.80655,26.31699,1237.278,29.27284
485,16.14948,4,129,302.101,595,943,422,497,505.21,512,548,477,500,508.39,514,546,3.28523,4.80959,15.5453,0,2,9.13189,19,94,74,91.5825,0.024663,0,0.015721,10,10,10,18.32529,43.45219,2604.831,47.56701,43.81739,26.03972,1317.86,28.99882
486,16.18285,4,130,298.962,589,926,423,497,505.263,512,542,478,500,508.342,514,542,3.29788,4.79181,24.8296,0,2,9.1024,19,94,73,91.2933,0.023714,0,0.015747,10,10,10,18.61451,43.03122,2709.732,47.499,43.85968,25.86825,1370.277,28.82943
487,16.21622,4,129,301.308,594,930,422,497,505.337,512,536,479,500,508.337,514,541,3.28098,4.79052,13.5717,0,2,9.05818,19,93,72,91.9597,0.019879,0,0.015735,10,10,10,18.7905,43.808,3576.72,47.45813,43.78198,24.66266,1804.01,27.63512
488,16.24958,4,130,302.275,596,918,424,497,505.067,512,532,476,500,508.262,514,538,3.2408,4.80843,15.7818,0,2,9.26716,19,92,71,90.4982,0.018427,0,0.015704,10,10,10,18.10429,44.82907,3769.167,47.6197,43.68192,24.43506,1900.317,27.40925
489,16.28295,4,129,302.763,598,924,424,496,505.116,512,554,478,500,508.246,514,590,3.26447,4.82926,12.6014,0,2,9.30633,20,93,73,91.5323,0.023623,0,0.015658,10,10,10,19.20178,44.74194,2659.296,47.3641,43.69037,25.94985,1345.634,28.90824
490,16.31632,4,130,303.034,596,932,423,497,505.193,512,569,466,500,508.446,514,543,3.31786,4.79503,12.1296,0,2,9.15968,20,93,74,92.4443,0.023014,0,0.015666,10,10,10,18.00213,42.91906,1965.731,47.64428,43.87101,27.26227,998.0956,30.20579
491,16.34968,4,131,302.798,594,937,424,497,505.162,512,537,478,500,508.462,514,542,3.22517,4.75016,17.9156,0,2,9.13724,19,92,74,91.762,0.023597,0,0.015695,10,10,10,18.30089,43.38094,3061.287,47.57279,43.82452,25.33847,1546.064,28.30524
492,16.38305,4,130,304.107,598,928,402,497,505.107,512,535,462,500,508.484,514,543,3.23696,4.81711,10.18,0,2,9.14187,19,113,74,92.3099,0.023834,0,0.015635,10,10,10,18.75461,45.83417,3494.595,47.46643,43.58562,24.76354,1763.445,27.73389
493,16.41642,4,129,303.504,598,936,426,497,505.06,512,538,478,500,508.533,514,545,3.21911,4.80027,14.5373,0,2,9.14467,19,90,74,91.1198,0.024823,0,0.015695,10,10,10,18.80454,43.4536,3347.317,47.45489,43.81725,24.95054,1689.223,27.92064
494,16.44978,4,129,303.434,598,922,423,497,505.224,512,537,478,500,508.376,514,572,3.25746,4.87511,12.1094,0,2,9.09008,19,94,71,91.2584,0.024706,0,0.015675,10,10,10,18.13445,45.75343,2463.925,47.61247,43.59328,26.28124,1247.934,29.2356
495,16.48315,4,129,303.37,596,926,425,496,504.97,512,532,478,500,508.313,514,543,3.27874,4.91528,11.3645,0,2,9.3813,20,93,74,90.6658,0.024817,0,0.015638,10,10,10,18.44394,43.93035,2603.478,47.53898,43.76987,26.04197,1317.333,29.00056
496,16.51652,4,129,302.741,596,923,422,497,505.24,512,534,478,500,508.433,514,544,3.2843,4.87976,10.8722,0,2,9.0477,19,94,73,91.0209,0.023225,0,0.015709,10,10,10,18.40348,43.67342,3418.467,47.54852,43.79534,24.8592,1724.753,27.83024
497,16.54988,4,129,303.707,598,925,426,497,505.205,512,546,477,500,508.301,514,544,3.20341,4.70385,12.0244,0,2,9.16102,19,90,71,89.667,0.023703,0,0.015701,10,10,10,18.11903,43.36171,3828.043,47.61616,43.82645,24.36774,1929.392,27.34331
498,16.58325,4,129,303.411,597,931,422,497,505.361,512,546,476,500,508.23,514,543,3.29741,4.82964,12.4422,0,2,9.07068,19,94,71,89.7841,0.024517,0,0.015727,10,10,10,18.54885,43.539,3645.229,47.51434,43.80873,24.58027,1838.136,27.55374
499,16.61662,4,129,302.738,595,927,423,498,505.489,513,542,476,500,508.176,514,541,3.35506,4.85587,12.7473,0,2,9.10067,19,93,71,92.8397,0.025857,0,0.015661,10,10,10,17.85136,42.62317,2647.082,47.6808,43.90105,25.96984,1338.659,28.93081
500,16.64998,4,129,301.488,592,915,410,497,505.424,512,534,422,500,508.243,514,542,3.28507,4.79511,16.5283,0,2,9.03368,19,136,71,91.2337,0.023474,0,0.015689,10,10,10,18.96583,42.94206,1900.967,47.41779,43.86868,27.40777,965.9603,30.34792
501,16.68335,4,129,301.576,593,935,388,497,505.382,512,537,474,500,508.4,514,544,3.30348,4.75784,13.1893,0,2,9.02389,19,126,72,92.042,0.025057,0,0.015706,10,10,10,18.75935,45.47372,2883.373,47.46534,43.61991,25.59851,1457.745,28.5607
502,16.71672,4,129,302.638,595,935,425,497,505.319,512,533,476,500,508.495,514,542,3.37968,4.90878,11.2044,0,2,9.04894,19,92,74,92.2364,0.024331,0,0.015695,10,10,10,19.02454,43.95442,3631.08,47.40437,43.76749,24.59716,1831.285,27.56995
503,16.75008,4,129,302.801,597,935,428,497,505.164,512,532,478,500,508.437,514,580,3.33825,4.87672,12.0183,0,2,9.14526,19,88,74,91.3213,0.024308,0,0.015692,10,10,10,18.76647,45.00352,3590.305,47.46369,43.66505,24.6462,1811.095,27.6181
504,16.78345,4,129,301.059,592,934,425,498,505.546,513,557,468,500,508.545,514,543,3.25989,4.7917,9.66347,0,2,8.85601,18,92,75,94.5992,0.025163,0,0.015646,10,10,10,18.42287,43.4978,3363.853,47.54394,43.81284,24.92914,1697.407,27.89965
