,Frame Time,ubitdepth,ymin,ylow,yavg,yhigh,ymax,umin,ulow,uavg,uhigh,umax,vmin,vlow,vavg,vhigh,vmax,satmin,satlow,satavg,sathigh,satmax,huemed,hueavg,ydif,udif,vdif,ybitdepth,vbitdepth
113,3.737,10.0,4.0,65.0,126.36,202.0,964.0,91.0,471.0,499.156,528.0,740.0,376.0,500.0,516.469,533.0,760.0,0.0,5.0,28.3644,63.0,423.0,120.0,144.483,12.677,14.792,10.7563,10.0,10.0
114,3.77,10.0,4.0,65.0,126.055,201.0,971.0,114.0,472.0,499.254,528.0,741.0,374.0,500.0,516.343,533.0,762.0,0.0,5.0,28.2031,62.0,405.0,120.0,144.323,11.5648,14.7684,10.7954,10.0,10.0
115,3.804,10.0,4.0,65.0,125.397,199.0,975.0,124.0,471.0,499.225,527.0,718.0,366.0,499.0,516.001,532.0,746.0,0.0,5.0,28.1374,62.0,392.0,119.0,144.073,12.628,14.7118,10.578,10.0,10.0
116,3.837,10.0,4.0,65.0,125.974,199.0,959.0,128.0,471.0,499.319,527.0,733.0,380.0,500.0,516.582,533.0,758.0,0.0,5.0,28.2511,61.0,386.0,121.0,145.203,11.148,14.5485,10.7056,10.0,10.0
117,3.871,10.0,4.0,60.0,121.565,192.0,962.0,120.0,472.0,499.367,527.0,720.0,376.0,500.0,516.034,532.0,747.0,0.0,5.0,27.692,61.0,394.0,119.0,144.213,13.304,14.5933,10.7696,10.0,10.0
118,3.904,10.0,4.0,46.0,80.5418,106.0,860.0,99.0,473.0,493.049,511.0,618.0,433.0,508.0,520.03,534.0,747.0,0.0,5.0,24.6202,45.0,419.0,109.0,117.225,66.185,28.0632,18.0353,10.0,10.0
119,3.937,10.0,4.0,50.0,84.1581,109.0,629.0,119.0,473.0,492.938,511.0,603.0,425.0,508.0,520.653,535.0,721.0,0.0,5.0,24.8721,46.0,396.0,111.0,119.063,10.4683,13.9183,9.88872,10.0,10.0
120,3.971,10.0,4.0,52.0,86.5922,112.0,623.0,124.0,473.0,492.731,511.0,601.0,438.0,508.0,520.713,536.0,718.0,0.0,5.0,25.0307,46.0,393.0,111.0,118.392,11.5713,13.9905,10.1125,10.0,10.0
121,4.004,10.0,4.0,53.0,87.4781,113.0,629.0,132.0,472.0,492.36,510.0,596.0,430.0,508.0,521.117,536.0,756.0,0.0,6.0,25.4403,46.0,384.0,111.0,118.016,10.5187,14.0427,10.2567,10.0,10.0
122,4.037,10.0,4.0,52.0,86.9761,113.0,646.0,100.0,472.0,492.388,510.0,595.0,430.0,508.0,520.851,535.0,734.0,0.0,6.0,25.3121,46.0,415.0,111.0,118.19,11.1784,14.0571,10.108,10.0,10.0
123,4.071,10.0,4.0,53.0,86.6559,112.0,619.0,124.0,473.0,492.456,510.0,596.0,434.0,508.0,521.026,535.0,726.0,0.0,6.0,25.3559,46.0,390.0,111.0,118.764,10.4941,14.1485,9.97175,10.0,10.0
124,4.104,10.0,4.0,52.0,86.973,113.0,889.0,122.0,473.0,492.509,510.0,595.0,436.0,508.0,520.851,535.0,724.0,0.0,6.0,25.1838,45.0,392.0,111.0,118.733,10.3377,13.9892,9.88086,10.0,10.0
125,4.137,10.0,4.0,53.0,87.4355,113.0,891.0,128.0,472.0,492.163,510.0,581.0,436.0,508.0,520.676,535.0,744.0,0.0,6.0,25.4126,46.0,385.0,109.0,117.148,11.1889,13.9829,10.0317,10.0,10.0
126,4.171,10.0,4.0,53.0,87.9042,113.0,639.0,106.0,471.0,491.892,510.0,597.0,430.0,508.0,521.028,536.0,741.0,0.0,6.0,25.791,47.0,410.0,111.0,117.291,10.1737,14.0683,10.2061,10.0,10.0
127,4.204,10.0,4.0,53.0,87.5665,113.0,989.0,114.0,472.0,492.198,510.0,624.0,430.0,508.0,521.021,535.0,751.0,0.0,6.0,25.5654,46.0,405.0,111.0,117.956,11.3852,14.0851,10.1949,10.0,10.0
128,4.238,10.0,4.0,52.0,86.3762,111.0,658.0,115.0,472.0,492.351,510.0,582.0,436.0,508.0,520.832,535.0,725.0,0.0,6.0,25.2989,46.0,399.0,111.0,117.615,11.1363,14.0652,10.0198,10.0,10.0
129,4.271,10.0,4.0,53.0,86.6949,112.0,885.0,103.0,472.0,492.356,510.0,601.0,418.0,508.0,521.027,536.0,724.0,0.0,6.0,25.4057,47.0,410.0,112.0,118.84,10.2566,14.0402,10.0604,10.0,10.0
130,4.304,10.0,4.0,53.0,86.7406,111.0,1019.0,108.0,472.0,492.453,510.0,623.0,420.0,508.0,520.688,535.0,763.0,0.0,6.0,25.2222,46.0,411.0,111.0,117.684,11.0281,14.1601,10.0995,10.0,10.0
131,4.338,10.0,4.0,53.0,86.784,111.0,1019.0,70.0,473.0,492.675,510.0,590.0,428.0,508.0,520.959,535.0,720.0,0.0,6.0,25.1629,46.0,449.0,111.0,118.38,10.2331,14.0898,10.0626,10.0,10.0
132,4.371,10.0,4.0,51.0,85.511,111.0,683.0,124.0,472.0,492.501,510.0,606.0,434.0,508.0,520.867,536.0,724.0,0.0,6.0,25.2866,46.0,393.0,112.0,118.948,11.4232,14.2243,10.2094,10.0,10.0
133,4.404,10.0,4.0,52.0,86.3254,112.0,662.0,101.0,472.0,492.333,510.0,591.0,416.0,508.0,521.024,535.0,725.0,0.0,6.0,25.4923,46.0,412.0,111.0,118.54,10.9735,14.188,10.1688,10.0,10.0
134,4.438,10.0,4.0,52.0,86.3818,112.0,1019.0,74.0,471.0,492.29,510.0,606.0,440.0,508.0,521.115,536.0,724.0,0.0,6.0,25.5378,47.0,443.0,112.0,119.279,10.0487,14.2563,10.1906,10.0,10.0
135,4.471,10.0,4.0,53.0,86.5392,111.0,944.0,106.0,472.0,492.436,510.0,596.0,424.0,508.0,521.199,536.0,726.0,0.0,6.0,25.5848,47.0,411.0,113.0,119.429,11.2989,14.2989,10.2087,10.0,10.0
136,4.505,10.0,4.0,53.0,86.9173,111.0,615.0,111.0,471.0,491.896,510.0,596.0,436.0,508.0,521.356,536.0,725.0,0.0,6.0,25.9618,47.0,406.0,113.0,118.999,10.3425,14.2444,10.2933,10.0,10.0
137,4.538,10.0,4.0,53.0,87.355,114.0,920.0,98.0,472.0,492.385,510.0,590.0,420.0,508.0,521.126,536.0,741.0,0.0,6.0,25.5248,47.0,415.0,112.0,119.028,11.1134,14.2526,10.2443,10.0,10.0
138,4.571,10.0,4.0,54.0,88.5706,114.0,614.0,96.0,471.0,491.921,510.0,603.0,336.0,508.0,521.575,536.0,724.0,0.0,6.0,26.0985,47.0,422.0,113.0,119.653,11.4376,14.2914,10.2341,10.0,10.0
139,4.605,10.0,4.0,53.0,87.9162,113.0,784.0,106.0,471.0,492.129,510.0,589.0,259.0,508.0,521.734,536.0,720.0,0.0,6.0,25.9507,47.0,416.0,114.0,120.7,10.441,14.4417,10.28,10.0,10.0
140,4.638,10.0,4.0,53.0,87.2226,113.0,621.0,105.0,472.0,492.03,510.0,592.0,309.0,508.0,521.433,536.0,721.0,0.0,6.0,25.9127,47.0,432.0,113.0,119.542,11.0555,14.4577,10.3614,10.0,10.0
141,4.671,10.0,4.0,54.0,88.2405,113.0,632.0,107.0,471.0,491.721,509.0,589.0,418.0,508.0,521.749,536.0,737.0,0.0,6.0,26.2226,47.0,409.0,113.0,119.078,10.1091,14.4717,10.2989,10.0,10.0
142,4.705,10.0,4.0,53.0,87.4778,113.0,624.0,90.0,471.0,491.946,510.0,592.0,420.0,508.0,521.02,535.0,723.0,0.0,6.0,25.7946,46.0,428.0,111.0,118.637,10.9311,14.3593,10.2057,10.0,10.0
143,4.738,10.0,4.0,54.0,87.8831,113.0,852.0,98.0,472.0,492.126,510.0,651.0,416.0,508.0,521.605,536.0,737.0,0.0,6.0,25.8782,47.0,420.0,113.0,119.471,10.8008,14.2684,10.268,10.0,10.0
144,4.771,10.0,4.0,54.0,88.0858,113.0,614.0,130.0,471.0,491.881,510.0,596.0,420.0,508.0,521.712,536.0,732.0,0.0,6.0,26.1068,47.0,392.0,113.0,120.079,10.3174,14.1645,10.3243,10.0,10.0
145,4.805,10.0,4.0,53.0,88.068,114.0,1019.0,124.0,471.0,491.779,509.0,595.0,414.0,508.0,521.331,536.0,753.0,0.0,6.0,25.9845,46.0,392.0,112.0,118.693,11.6381,14.1756,10.2497,10.0,10.0
146,4.838,10.0,4.0,54.0,88.2673,113.0,1019.0,115.0,472.0,492.133,510.0,590.0,437.0,508.0,521.418,536.0,733.0,0.0,6.0,25.7807,47.0,403.0,113.0,119.414,10.8957,14.12,10.2826,10.0,10.0
147,4.872,10.0,4.0,52.0,86.2958,113.0,614.0,96.0,472.0,492.51,510.0,594.0,420.0,508.0,520.673,535.0,732.0,0.0,6.0,25.2043,46.0,423.0,111.0,118.248,11.1246,14.1436,10.208,10.0,10.0
148,4.905,10.0,4.0,53.0,86.4637,112.0,1019.0,134.0,473.0,492.993,511.0,596.0,430.0,508.0,521.084,536.0,733.0,0.0,6.0,24.9749,46.0,385.0,113.0,120.188,10.9179,14.2077,10.1073,10.0,10.0
149,4.938,10.0,4.0,52.0,86.033,111.0,702.0,115.0,473.0,493.016,511.0,595.0,429.0,508.0,521.572,536.0,735.0,0.0,6.0,25.1474,46.0,397.0,116.0,122.077,10.3296,14.1479,10.2324,10.0,10.0
150,4.972,10.0,4.0,52.0,86.1949,111.0,634.0,86.0,473.0,493.078,511.0,592.0,429.0,508.0,521.146,536.0,748.0,0.0,6.0,24.9227,46.0,437.0,114.0,120.888,10.8801,13.9606,10.1312,10.0,10.0
151,5.005,10.0,4.0,52.0,86.635,112.0,618.0,90.0,473.0,493.104,511.0,588.0,428.0,508.0,521.536,536.0,728.0,0.0,6.0,25.1147,46.0,423.0,116.0,122.0,9.91493,14.2498,10.1857,10.0,10.0
152,5.038,10.0,4.0,52.0,85.9259,111.0,641.0,74.0,474.0,493.3,511.0,594.0,437.0,508.0,521.31,536.0,727.0,0.0,6.0,24.7922,46.0,438.0,116.0,121.875,11.2142,14.2236,10.3522,10.0,10.0
153,5.072,10.0,4.0,53.0,86.7851,112.0,639.0,77.0,473.0,492.884,511.0,591.0,429.0,508.0,521.865,536.0,742.0,0.0,6.0,25.3457,46.0,439.0,116.0,121.956,10.5586,13.9628,10.2186,10.0,10.0
154,5.105,10.0,4.0,52.0,85.9973,111.0,642.0,59.0,474.0,493.181,511.0,612.0,424.0,508.0,522.113,536.0,734.0,0.0,6.0,25.1772,46.0,471.0,118.0,123.376,10.2105,14.0021,10.2356,10.0,10.0
155,5.138,10.0,4.0,52.0,85.9774,111.0,619.0,68.0,474.0,493.453,511.0,586.0,432.0,508.0,521.907,536.0,728.0,0.0,6.0,24.8667,46.0,450.0,117.0,123.287,10.553,13.9279,10.2497,10.0,10.0
156,5.172,10.0,4.0,53.0,86.4711,112.0,619.0,68.0,474.0,493.523,511.0,590.0,430.0,508.0,522.201,536.0,724.0,0.0,6.0,24.9026,45.0,449.0,119.0,123.646,9.89885,13.8761,10.2837,10.0,10.0
157,5.205,10.0,4.0,52.0,86.0319,111.0,1019.0,98.0,474.0,493.491,511.0,610.0,428.0,508.0,522.137,536.0,719.0,0.0,6.0,24.9333,45.0,414.0,119.0,124.372,10.8848,13.8072,10.1799,10.0,10.0
158,5.239,10.0,4.0,52.0,85.8446,110.0,617.0,86.0,474.0,494.252,512.0,594.0,350.0,509.0,522.24,536.0,719.0,0.0,6.0,24.3837,45.0,433.0,121.0,126.008,10.552,13.7894,10.1368,10.0,10.0
159,5.272,10.0,4.0,52.0,85.8459,111.0,1019.0,99.0,474.0,494.53,512.0,590.0,436.0,509.0,522.546,536.0,723.0,0.0,6.0,24.2581,45.0,415.0,123.0,127.564,9.81878,13.7347,10.2062,10.0,10.0
160,5.305,10.0,4.0,52.0,85.5234,110.0,629.0,118.0,474.0,494.628,512.0,597.0,428.0,508.0,522.253,536.0,718.0,0.0,5.0,24.1037,44.0,400.0,122.0,126.633,10.5799,13.869,10.2752,10.0,10.0
161,5.339,10.0,4.0,53.0,86.1099,110.0,628.0,124.0,474.0,494.86,512.0,594.0,419.0,509.0,522.656,536.0,737.0,0.0,6.0,24.177,45.0,389.0,123.0,128.129,10.0082,13.7177,10.3213,10.0,10.0
162,5.372,10.0,4.0,51.0,85.8598,112.0,621.0,122.0,475.0,495.309,512.0,600.0,432.0,509.0,522.404,536.0,728.0,0.0,5.0,23.7172,44.0,397.0,123.0,129.159,11.0373,13.667,10.351,10.0,10.0
163,5.405,10.0,4.0,53.0,87.2735,113.0,1019.0,103.0,474.0,494.958,512.0,602.0,430.0,509.0,522.885,536.0,729.0,0.0,6.0,24.1889,45.0,411.0,124.0,128.929,10.5762,13.4754,10.0892,10.0,10.0
164,5.439,10.0,4.0,53.0,86.6809,112.0,643.0,95.0,474.0,495.049,512.0,595.0,424.0,509.0,523.075,536.0,765.0,0.0,6.0,24.19,45.0,419.0,125.0,129.708,10.1863,13.5861,10.3041,10.0,10.0
165,5.472,10.0,4.0,53.0,87.0616,113.0,619.0,106.0,474.0,495.112,512.0,594.0,414.0,509.0,522.953,536.0,737.0,0.0,6.0,24.1448,45.0,409.0,125.0,130.067,10.9965,13.7038,10.388,10.0,10.0
166,5.506,10.0,4.0,53.0,86.958,112.0,633.0,102.0,475.0,495.012,512.0,596.0,430.0,510.0,523.301,536.0,724.0,0.0,6.0,24.3384,45.0,415.0,126.0,130.184,10.0545,13.7053,10.3383,10.0,10.0
167,5.539,10.0,4.0,53.0,86.5106,112.0,885.0,114.0,474.0,495.224,512.0,602.0,428.0,509.0,522.905,536.0,763.0,0.0,5.0,23.9638,45.0,404.0,124.0,129.745,10.8642,13.6366,10.2132,10.0,10.0
168,5.572,10.0,4.0,53.0,87.1584,112.0,662.0,128.0,474.0,495.101,512.0,592.0,436.0,509.0,523.285,537.0,721.0,0.0,6.0,24.2302,45.0,388.0,126.0,130.336,10.4907,13.5626,10.2498,10.0,10.0
169,5.606,10.0,4.0,52.0,86.5406,112.0,899.0,110.0,474.0,495.076,512.0,596.0,424.0,510.0,523.348,536.0,728.0,0.0,6.0,24.3651,45.0,404.0,126.0,130.667,10.0058,13.5867,10.2462,10.0,10.0
170,5.639,10.0,4.0,52.0,86.3714,112.0,624.0,101.0,475.0,495.163,512.0,592.0,424.0,509.0,522.946,536.0,748.0,0.0,5.0,23.9938,44.0,414.0,125.0,130.097,11.2361,13.8466,10.3677,10.0,10.0
171,5.672,10.0,4.0,53.0,87.3393,113.0,618.0,118.0,474.0,494.973,512.0,591.0,424.0,510.0,523.581,537.0,716.0,0.0,6.0,24.4553,45.0,396.0,126.0,130.705,10.4902,13.7302,10.4058,10.0,10.0
172,5.706,10.0,4.0,53.0,87.6497,113.0,1019.0,108.0,475.0,495.127,512.0,586.0,434.0,510.0,523.291,537.0,720.0,0.0,6.0,24.2315,44.0,406.0,126.0,130.609,10.6356,13.6842,10.3868,10.0,10.0
173,5.739,10.0,4.0,53.0,87.3177,112.0,651.0,130.0,475.0,495.569,512.0,610.0,424.0,510.0,523.274,536.0,718.0,0.0,6.0,23.8981,44.0,384.0,126.0,131.569,10.536,13.4393,10.2038,10.0,10.0
174,5.772,10.0,4.0,53.0,87.097,113.0,630.0,89.0,475.0,495.661,512.0,595.0,434.0,510.0,523.185,536.0,744.0,0.0,5.0,23.7981,44.0,428.0,126.0,131.663,10.0896,13.372,10.1548,10.0,10.0
175,5.806,10.0,4.0,53.0,87.136,113.0,615.0,124.0,475.0,495.495,512.0,582.0,428.0,509.0,522.978,536.0,728.0,0.0,5.0,23.8617,45.0,392.0,126.0,130.866,10.6251,13.6116,10.1991,10.0,10.0
176,5.839,10.0,4.0,53.0,87.5844,113.0,637.0,121.0,475.0,495.164,512.0,590.0,427.0,510.0,523.351,537.0,724.0,0.0,6.0,24.2772,45.0,396.0,126.0,130.675,9.85837,13.6934,10.3036,10.0,10.0
177,5.873,10.0,4.0,53.0,87.6273,114.0,1019.0,124.0,474.0,495.071,512.0,612.0,426.0,510.0,523.426,537.0,736.0,0.0,6.0,24.4201,45.0,389.0,126.0,131.122,11.2356,13.5744,10.2436,10.0,10.0
178,5.906,10.0,4.0,53.0,87.8604,113.0,641.0,106.0,474.0,495.071,512.0,590.0,430.0,510.0,523.475,537.0,740.0,0.0,6.0,24.4099,45.0,413.0,126.0,130.849,10.5608,13.7084,10.2591,10.0,10.0
179,5.939,10.0,4.0,53.0,87.1854,113.0,1019.0,84.0,475.0,495.386,512.0,594.0,430.0,510.0,523.634,537.0,741.0,0.0,6.0,24.3335,45.0,432.0,128.0,132.08,9.99142,13.6861,10.2938,10.0,10.0
180,5.973,10.0,4.0,53.0,87.7815,114.0,940.0,154.0,475.0,495.304,512.0,592.0,444.0,509.0,523.229,536.0,742.0,0.0,5.0,24.1212,45.0,362.0,126.0,130.724,10.7263,13.7653,10.2109,10.0,10.0
181,6.006,10.0,4.0,53.0,88.1935,114.0,1019.0,103.0,474.0,495.104,512.0,595.0,430.0,510.0,523.614,537.0,724.0,0.0,6.0,24.5229,45.0,411.0,127.0,131.125,10.1115,13.7387,10.3849,10.0,10.0
182,6.039,10.0,4.0,53.0,87.1267,113.0,624.0,90.0,474.0,495.032,512.0,595.0,420.0,509.0,523.405,537.0,736.0,0.0,6.0,24.391,45.0,427.0,126.0,130.978,10.6089,13.6791,10.4656,10.0,10.0
183,6.073,10.0,4.0,53.0,87.5209,113.0,942.0,118.0,474.0,494.767,512.0,596.0,416.0,510.0,523.643,537.0,721.0,0.0,6.0,24.7076,46.0,399.0,126.0,130.254,10.5278,13.5621,10.2952,10.0,10.0
184,6.106,10.0,4.0,53.0,87.5155,114.0,1010.0,106.0,474.0,494.705,512.0,591.0,433.0,510.0,524.001,537.0,721.0,0.0,6.0,25.0665,46.0,409.0,127.0,131.85,9.98794,13.9246,10.4406,10.0,10.0
185,6.139,10.0,4.0,53.0,87.4429,114.0,1005.0,118.0,474.0,494.781,512.0,602.0,422.0,510.0,523.74,537.0,757.0,0.0,6.0,24.8161,45.0,395.0,126.0,130.861,10.9084,13.8824,10.4707,10.0,10.0
186,6.173,10.0,4.0,53.0,87.7805,114.0,1019.0,81.0,474.0,494.822,512.0,590.0,413.0,510.0,523.743,537.0,749.0,0.0,6.0,24.717,45.0,435.0,126.0,131.067,10.2444,13.8364,10.3062,10.0,10.0
187,6.206,10.0,4.0,53.0,87.7471,114.0,616.0,80.0,474.0,494.586,512.0,594.0,416.0,510.0,523.79,537.0,755.0,0.0,6.0,24.943,45.0,435.0,126.0,130.558,10.6432,13.7553,10.3457,10.0,10.0
188,6.24,10.0,4.0,54.0,87.6165,113.0,1019.0,138.0,474.0,494.46,512.0,609.0,423.0,510.0,524.197,537.0,729.0,0.0,6.0,25.1614,45.0,384.0,127.0,130.972,10.626,13.7735,10.4373,10.0,10.0
189,6.273,10.0,4.0,54.0,87.9483,114.0,626.0,134.0,474.0,494.857,512.0,590.0,432.0,510.0,524.234,537.0,732.0,0.0,6.0,24.8915,46.0,379.0,128.0,132.062,10.0177,13.7849,10.4231,10.0,10.0
190,6.306,10.0,4.0,53.0,87.0248,113.0,1019.0,106.0,474.0,494.655,512.0,592.0,430.0,510.0,523.564,537.0,724.0,0.0,6.0,24.6785,45.0,410.0,125.0,129.445,10.7021,13.613,10.3596,10.0,10.0
191,6.34,10.0,4.0,54.0,87.5563,112.0,1019.0,98.0,474.0,494.191,512.0,604.0,430.0,510.0,524.124,537.0,723.0,0.0,6.0,25.2702,46.0,416.0,126.0,130.373,9.89134,13.6748,10.3501,10.0,10.0
192,6.373,10.0,4.0,53.0,86.6945,112.0,1019.0,106.0,474.0,494.402,512.0,589.0,442.0,510.0,523.784,537.0,720.0,0.0,6.0,24.9173,46.0,409.0,126.0,129.918,11.3091,13.736,10.4026,10.0,10.0
193,6.406,10.0,4.0,54.0,88.0077,113.0,898.0,115.0,474.0,494.043,512.0,595.0,412.0,510.0,524.19,537.0,720.0,0.0,6.0,25.468,46.0,400.0,126.0,130.345,10.5911,13.8722,10.449,10.0,10.0
194,6.44,10.0,4.0,53.0,86.3966,112.0,617.0,107.0,474.0,494.569,512.0,603.0,428.0,510.0,523.893,537.0,779.0,0.0,6.0,24.9316,45.0,410.0,126.0,130.297,10.1931,13.9236,10.4703,10.0,10.0
195,6.473,10.0,4.0,53.0,87.0301,112.0,1019.0,166.0,474.0,494.48,512.0,596.0,424.0,510.0,523.531,537.0,767.0,0.0,6.0,24.8104,45.0,350.0,125.0,129.947,11.1308,13.8091,10.5124,10.0,10.0
196,6.507,10.0,4.0,54.0,88.2131,113.0,822.0,128.0,474.0,494.44,512.0,592.0,435.0,510.0,523.912,537.0,741.0,0.0,6.0,25.0122,45.0,415.0,126.0,130.249,10.348,13.6105,10.3804,10.0,10.0
197,6.54,10.0,4.0,53.0,87.5232,113.0,631.0,86.0,474.0,494.586,512.0,608.0,416.0,510.0,523.633,537.0,722.0,0.0,6.0,24.8388,45.0,427.0,126.0,130.287,10.6186,13.678,10.4519,10.0,10.0
198,6.573,10.0,4.0,54.0,88.453,114.0,616.0,101.0,474.0,494.783,512.0,590.0,432.0,510.0,523.583,537.0,732.0,0.0,6.0,24.6299,45.0,417.0,126.0,130.46,10.4886,13.7132,10.4253,10.0,10.0
199,6.607,10.0,4.0,54.0,88.278,114.0,1019.0,76.0,474.0,494.627,512.0,601.0,417.0,510.0,523.95,537.0,741.0,0.0,6.0,24.9476,45.0,441.0,127.0,131.474,9.9956,13.8254,10.4655,10.0,10.0
200,6.64,10.0,4.0,54.0,88.1353,114.0,614.0,122.0,474.0,493.958,512.0,590.0,444.0,510.0,523.619,537.0,773.0,0.0,6.0,25.1766,46.0,395.0,123.0,128.303,10.7019,13.8537,10.4268,10.0,10.0
201,6.673,10.0,4.0,54.0,88.4448,114.0,620.0,92.0,474.0,494.079,512.0,600.0,432.0,510.0,524.104,537.0,814.0,0.0,6.0,25.3958,46.0,421.0,126.0,129.929,10.0249,13.7257,10.3879,10.0,10.0
202,6.707,10.0,4.0,54.0,88.1077,113.0,629.0,84.0,474.0,494.407,512.0,612.0,424.0,510.0,523.482,537.0,764.0,0.0,6.0,24.803,45.0,431.0,125.0,129.292,11.473,14.007,10.549,10.0,10.0
203,6.74,10.0,4.0,54.0,88.0436,114.0,1019.0,104.0,474.0,494.207,512.0,587.0,432.0,510.0,523.808,537.0,786.0,0.0,6.0,25.1792,46.0,412.0,126.0,130.108,10.9317,13.856,10.3363,10.0,10.0
204,6.773,10.0,4.0,54.0,88.0352,114.0,682.0,118.0,474.0,494.517,512.0,602.0,430.0,509.0,523.666,537.0,816.0,0.0,6.0,24.9693,45.0,396.0,126.0,130.156,10.1535,13.9011,10.5317,10.0,10.0
205,6.807,10.0,4.0,54.0,88.1535,114.0,635.0,124.0,474.0,494.378,512.0,592.0,424.0,509.0,523.295,536.0,796.0,0.0,6.0,24.7323,45.0,390.0,124.0,128.945,11.0285,13.6996,10.4792,10.0,10.0
206,6.84,10.0,4.0,54.0,88.2461,114.0,1019.0,94.0,474.0,494.494,512.0,632.0,434.0,510.0,523.653,537.0,761.0,0.0,6.0,24.9118,45.0,422.0,126.0,130.218,10.1016,13.4553,10.2713,10.0,10.0
207,6.874,10.0,4.0,53.0,86.904,113.0,616.0,114.0,474.0,494.249,512.0,586.0,428.0,510.0,523.535,537.0,767.0,0.0,6.0,24.9939,45.0,406.0,124.0,129.419,10.6926,13.6107,10.3041,10.0,10.0
208,6.907,10.0,4.0,54.0,87.5767,113.0,1019.0,122.0,474.0,494.184,512.0,642.0,436.0,510.0,523.938,537.0,776.0,0.0,6.0,25.2862,46.0,395.0,126.0,130.06,10.6974,13.9422,10.3854,10.0,10.0
209,6.94,10.0,4.0,54.0,87.7498,113.0,632.0,118.0,474.0,494.362,512.0,650.0,430.0,510.0,523.993,537.0,758.0,0.0,6.0,25.2135,45.0,396.0,126.0,130.584,9.92619,13.8137,10.4048,10.0,10.0
210,6.974,10.0,4.0,54.0,87.9778,113.0,605.0,75.0,474.0,494.395,512.0,592.0,434.0,510.0,523.637,537.0,824.0,0.0,6.0,25.0015,46.0,440.0,125.0,129.595,10.7773,13.7661,10.4269,10.0,10.0
211,7.007,10.0,4.0,55.0,88.7663,114.0,621.0,105.0,474.0,494.498,512.0,881.0,415.0,510.0,523.829,537.0,743.0,0.0,6.0,25.0665,45.0,410.0,126.0,130.615,10.1607,13.9459,10.5662,10.0,10.0
212,7.04,10.0,4.0,53.0,87.0911,113.0,637.0,96.0,474.0,494.418,512.0,910.0,424.0,509.0,523.312,536.0,718.0,0.0,6.0,24.8823,45.0,419.0,125.0,129.588,10.5596,13.7999,10.5129,10.0,10.0
213,7.074,10.0,4.0,53.0,86.3094,112.0,631.0,104.0,474.0,494.503,512.0,896.0,420.0,509.0,523.479,537.0,728.0,0.0,6.0,24.9353,46.0,411.0,125.0,130.263,10.5119,13.8783,10.5007,10.0,10.0
214,7.107,10.0,4.0,52.0,86.2677,113.0,642.0,108.0,474.0,494.699,512.0,603.0,436.0,510.0,523.459,537.0,749.0,0.0,6.0,24.7028,46.0,407.0,126.0,130.514,10.0392,13.9817,10.4453,10.0,10.0
215,7.14,10.0,4.0,52.0,86.6409,113.0,633.0,96.0,474.0,494.826,512.0,589.0,413.0,509.0,523.122,537.0,775.0,0.0,6.0,24.4846,45.0,427.0,125.0,129.93,10.6349,13.8745,10.3493,10.0,10.0
216,7.174,10.0,4.0,54.0,87.911,114.0,725.0,124.0,474.0,494.889,512.0,619.0,436.0,509.0,523.32,537.0,817.0,0.0,6.0,24.5286,45.0,392.0,125.0,130.203,9.92134,13.8751,10.3181,10.0,10.0
217,7.207,10.0,4.0,53.0,86.706,112.0,621.0,118.0,474.0,495.19,512.0,592.0,434.0,509.0,522.946,536.0,736.0,0.0,5.0,24.0217,45.0,395.0,124.0,130.196,10.9226,13.8245,10.2821,10.0,10.0
218,7.241,10.0,4.0,51.0,85.7761,112.0,893.0,80.0,475.0,495.751,513.0,581.0,424.0,509.0,522.607,536.0,718.0,0.0,5.0,23.5577,44.0,433.0,126.0,131.12,10.5509,13.5721,10.1649,10.0,10.0
219,7.274,10.0,4.0,52.0,85.6947,112.0,608.0,118.0,475.0,495.965,513.0,590.0,432.0,509.0,522.892,536.0,760.0,0.0,5.0,23.5363,45.0,400.0,127.0,131.939,10.0631,13.781,10.2795,10.0,10.0
220,7.307,10.0,4.0,52.0,85.9452,112.0,607.0,103.0,475.0,495.867,513.0,596.0,434.0,509.0,522.47,536.0,776.0,0.0,5.0,23.3628,44.0,412.0,125.0,130.896,11.266,13.649,10.0995,10.0,10.0
221,7.341,10.0,4.0,52.0,86.1881,113.0,779.0,111.0,475.0,495.612,512.0,614.0,423.0,509.0,522.799,536.0,728.0,0.0,5.0,23.7424,45.0,403.0,126.0,130.649,10.4617,13.5212,10.1699,10.0,10.0
222,7.374,10.0,4.0,52.0,85.6153,111.0,609.0,117.0,475.0,496.056,513.0,595.0,433.0,509.0,522.242,536.0,747.0,0.0,5.0,23.1732,44.0,399.0,124.0,131.001,10.6913,13.4736,10.136,10.0,10.0
223,7.407,10.0,4.0,53.0,87.8665,114.0,1019.0,104.0,474.0,495.44,512.0,594.0,413.0,509.0,522.618,536.0,721.0,0.0,5.0,23.7893,45.0,414.0,124.0,129.887,10.5055,13.6678,10.1693,10.0,10.0
224,7.441,10.0,4.0,53.0,87.3023,114.0,988.0,124.0,474.0,495.465,512.0,604.0,434.0,509.0,522.75,536.0,715.0,0.0,5.0,23.8636,45.0,394.0,125.0,130.733,10.2888,13.7113,10.2822,10.0,10.0
225,7.474,10.0,4.0,53.0,87.4706,113.0,620.0,60.0,475.0,495.535,512.0,594.0,412.0,508.0,522.337,536.0,716.0,0.0,5.0,23.6081,44.0,454.0,124.0,130.212,10.9627,13.7919,10.2358,10.0,10.0
